N1|Amphetamine|Phenethylamines (Amphetamines) (S)|AMPHETAMINE
N734|2-Bromopyridine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2-BROMOPYRIDINE
N735|2-Bromothiophene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2-BROMOTHIOPHENE
N736|Carbomethoxypropional Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CARBOMETHOXYPROPIONAL CHLORIDE
N737|Chloroacetone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CHLOROACETONE
N738|P-Chloroaniline|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|P-CHLOROANILINE
N739|2-Chloro-N,N-Dimethyl-1-Propanamine Hydrochloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2-CHLORO-N,N-DIMETHYL-1-PROPANAMINE HYDROCHLORIDE
N740|Catalyst|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CATALYST
N741|5-Chloro-2-Methylaminobenzophenone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|5-CHLORO-2-METHYLAMINOBENZOPHENONE
N742|Dihydroresorcinol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIHYDRORESORCINOL
N743|Dibromomethane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIBROMOMETHANE
N744|Benzilic Acid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BENZILIC ACID
N745|Benzoic Anhydride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BENZOIC ANHYDRIDE
N746|Benzoyl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BENZOYL CHLORIDE
N747|Benzoylglycolic Acid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BENZOYLGLYCOLIC ACID
N748|Benzyl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BENZYL CHLORIDE
N749|Benzyl Diolamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BENZYL DIOLAMINE
N750|4-Benzyloxyindole|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|4-BENZYLOXYINDOLE
N751|N-Benzyl-4-Phe-4-Cyano Piperidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N-BENZYL-4-PHE-4-CYANO PIPERIDINE
N752|Bromine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BROMINE
N753|2-Bromo-2-(2-Chlorobenz)-4-Niacetam|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2-BROMO-2-(2-CHLOROBENZ)-4-NIACETAM
N754|Carbamoyl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CARBAMOYL CHLORIDE
N755|Solvent|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SOLVENT
N756|2,5-Diethoxytetrahydrofuran|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,5-DIETHOXYTETRAHYDROFURAN
N757|Diethylmalonate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIETHYLMALONATE
N758|2,5-Dimethoxybenzaldehyde|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,5-DIMETHOXYBENZALDEHYDE
N759|2,5-Dimethoxytetrahydrofuran|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,5-DIMETHOXYTETRAHYDROFURAN
N760|Dimethyl-1,3 Acetone Dicarboxylate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYL-1,3 ACETONE DICARBOXYLATE
N761|Dimethyl Carbonate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYL CARBONATE
N762|2,6-Dinitrotoluene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,6-DINITROTOLUENE
N763|1-Piperidinocyclohexanecarbonitrile|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1-PIPERIDINOCYCLOHEXANECARBONITRILE
N764|1-(1-Cyclohexenyl)-Piperidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1-(1-CYCLOHEXENYL)-PIPERIDINE
N765|Ergot Alkaloid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ERGOT ALKALOID
N766|Indole|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|INDOLE
N767|By-Products|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BY-PRODUCTS
N768|Freon|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|FREON
N769|Chloroacetylchloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CHLOROACETYLCHLORIDE
N770|O-Chloroaniline|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|O-CHLOROANILINE
N771|4-Chloro-Benzyldimethylcarbinol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|4-CHLORO-BENZYLDIMETHYLCARBINOL
N772|O-Chloro-Alpha,Alpha-Dimethylphenethyl Alcohol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|O-CHLORO-ALPHA,ALPHA-DIMETHYLPHENETHYL ALCOHOL
N773|N-Bis-(Chloroethyl) Methylamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N-BIS-(CHLOROETHYL) METHYLAMINE
N774|4-Chloro-1-Phe-2-For-Amino-2-Methp|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|4-CHLORO-1-PHE-2-FOR-AMINO-2-METHP
N775|2-Chloropyridine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2-CHLOROPYRIDINE
N776|Citral|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CITRAL
N777|Diethylamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIETHYLAMINE
N778|3,3-Diethyl-2,4-Pyridine-Dione|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,3-DIETHYL-2,4-PYRIDINE-DIONE
N779|D-Beta-Delta-6-Dihydrodesoxycodeine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|D-BETA-DELTA-6-DIHYDRODESOXYCODEINE
N780|2,5-Dimethoxy-4-Methylbenzyl Alcohol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,5-DIMETHOXY-4-METHYLBENZYL ALCOHOL
N781|1-(2,5-Dimeth-4-Methphe)-2-Nitrope|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1-(2,5-DIMETH-4-METHPHE)-2-NITROPE
N782|1,4-Dimethoxy-2-Methylbenzene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1,4-DIMETHOXY-2-METHYLBENZENE
N783|Dimethylamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYLAMINE
N784|1-Dimethylamino-2-Chloropropane Hydrochloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1-DIMETHYLAMINO-2-CHLOROPROPANE HYDROCHLORIDE
N785|N,N-dimethylbenzenamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N,N-DIMETHYLBENZENAMINE
N786|Dimethylbenzylcarbinol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYLBENZYLCARBINOL
N787|Alpha,Alpha-Dimethyl-Beta-Phenylpropionamide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ALPHA,ALPHA-DIMETHYL-BETA-PHENYLPROPIONAMIDE
N788|Dimethyl Sulfate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYL SULFATE
N789|2,4-Dinitro-Phenylhydrazine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,4-DINITRO-PHENYLHYDRAZINE
N790|Dimethylsulfone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYLSULFONE
N791|Diphenylacetonitrile|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIPHENYLACETONITRILE
N792|2,2-Diphe-4-Dimethylamino-Valeronit|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,2-DIPHE-4-DIMETHYLAMINO-VALERONIT
N793|Ergonovine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ERGONOVINE
N794|Ergotamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ERGOTAMINE
N795|1,3-Dicyclohexylcarbodiimide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1,3-DICYCLOHEXYLCARBODIIMIDE
N796|Ethyl Amine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ETHYL AMINE
N797|Ethyl Amino Malonate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ETHYL AMINO MALONATE
N798|Ethyl Bromide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ETHYL BROMIDE
N799|N-Ethyl-3-Chloropiperidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N-ETHYL-3-CHLOROPIPERIDINE
N800|Ethylene Glycol Monobenzoate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ETHYLENE GLYCOL MONOBENZOATE
N801|N-Ethyl-3-Hydroxypiperidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N-ETHYL-3-HYDROXYPIPERIDINE
N802|Ethyl Magnesium Bromide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ETHYL MAGNESIUM BROMIDE
N803|Formaldehyde Solution|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|FORMALDEHYDE SOLUTION
N804|Formamide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|FORMAMIDE
N805|Gallic Acid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|GALLIC ACID
N806|5-Hydroxyindole|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|5-HYDROXYINDOLE
N807|Hydroxylamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|HYDROXYLAMINE
N808|Isobutyrophenone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ISOBUTYROPHENONE
N809|Isobutyryl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ISOBUTYRYL CHLORIDE
N810|Isosafrole|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ISOSAFROLE
N811|Lithium Acetylide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|LITHIUM ACETYLIDE
N812|Methyl Acrylate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYL ACRYLATE
N813|Methylbenzene Sulfonate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYLBENZENE SULFONATE
N814|Methyl Benzilate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYL BENZILATE
N815|2-Methylbenzoxazone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2-METHYLBENZOXAZONE
N816|Methylene Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYLENE CHLORIDE
N817|4-Methyl Formamide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|4-METHYL FORMAMIDE
N818|Methyl-1,4-Hydroquinone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYL-1,4-HYDROQUINONE
N819|1-Methyl-3-Hydroxypiperidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1-METHYL-3-HYDROXYPIPERIDINE
N820|Methylphenylcyclopentylglycolate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYLPHENYLCYCLOPENTYLGLYCOLATE
N821|Methyl Tropinone-2-Carboxylate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYL TROPINONE-2-CARBOXYLATE
N822|Nitropropane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|NITROPROPANE
N823|Olivetol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|OLIVETOL
N824|Oxalyl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|OXALYL CHLORIDE
N825|Phenylacetonitrile|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHENYLACETONITRILE
N826|B-Phe-B-Chloro-A-Amino-A-A-Dimethet|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|B-PHE-B-CHLORO-A-AMINO-A-A-DIMETHET
N827|1-Phe-2-For-Amino-2-Methylpropane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1-PHE-2-FOR-AMINO-2-METHYLPROPANE
N828|B-Phe-B-Hydroxy-A-Amino-A-Mepropane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|B-PHE-B-HYDROXY-A-AMINO-A-MEPROPANE
N829|Phenylmagnesium Bromide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHENYLMAGNESIUM BROMIDE
N830|Phenyltrimethylammonium Hydroxide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHENYLTRIMETHYLAMMONIUM HYDROXIDE
N831|Piperine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PIPERINE
N832|Piperonal|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PIPERONAL
N833|Propionyl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PROPIONYL CHLORIDE
N834|Pyridine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PYRIDINE
N835|Succinaldehyde|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SUCCINALDEHYDE
N836|Tetranitromethane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TETRANITROMETHANE
N837|O-Toluidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|O-TOLUIDINE
N838|2,4,5 Trimethoxy Benzaldehyde|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2,4,5 TRIMETHOXY BENZALDEHYDE
N839|3,4,5-Trimethoxybenzoic Acid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,4,5-TRIMETHOXYBENZOIC ACID
N840|Trimethoxy Benzyl Nitropropene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TRIMETHOXY BENZYL NITROPROPENE
N841|3,4,5-Trimethoxyphenylacetylnitrile|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,4,5-TRIMETHOXYPHENYLACETYLNITRILE
N842|Trimethoxyphenylpropene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TRIMETHOXYPHENYLPROPENE
N843|Methyl Phenylacetate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYL PHENYLACETATE
N844|Phenylacetic Acid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHENYLACETIC ACID
N845|3,4,5-Trimethoxybenzaldehyde|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,4,5-TRIMETHOXYBENZALDEHYDE
N846|3,4,5-Trimethoxybenzoyl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,4,5-TRIMETHOXYBENZOYL CHLORIDE
N847|3,4,5-Trimethoxybenzyl Alcohol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,4,5-TRIMETHOXYBENZYL ALCOHOL
N848|3,4,5-Trimethoxybenzyl Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,4,5-TRIMETHOXYBENZYL CHLORIDE
N849|3,4,5-Trimethoxyphenylpropene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3,4,5-TRIMETHOXYPHENYLPROPENE
N850|Urea|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|UREA
N851|Vanillin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|VANILLIN
N852|Dimethyl Phthalate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYL PHTHALATE
N853|Dimethyl Terephthalate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIMETHYL TEREPHTHALATE
N854|Alphaprodine|Narcotic Analgesics|ALPHAPRODINE
N855|Anileridine|Narcotic Analgesics|ANILERIDINE
N856|Apomorphine|Narcotics  (DEA categories 600, 630 - 660)|APOMORPHINE
N857|Trans-Cinnamic Acid|Narcotics  (DEA categories 600, 630 - 660)|TRANS-CINNAMIC ACID
N858|Benzoyltropeine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BENZOYLTROPEINE
N859|Pseudococaine|Cocaine  (DEA category 620)|PSEUDOCOCAINE
N860|Coca Leaves|Cocaine  (DEA category 620)|COCA LEAVES
N861|Cocaine|Cocaine  (DEA category 620)|COCAINE
N862|Tropacocaine|Cocaine  (DEA category 620)|TROPACOCAINE
N863|Norcocaine|Cocaine  (DEA category 620)|NORCOCAINE
N864|Cuchygrine|Cocaine  (DEA category 620)|CUCHYGRINE
N865|Hygrine|Cocaine  (DEA category 620)|HYGRINE
N866|Alpha-Truxilline|Cocaine  (DEA category 620)|ALPHA-TRUXILLINE
N867|Codeine|Narcotic Analgesics|CODEINE
N868|Acetyldihydrocodeine|Narcotic Analgesics|ACETYLDIHYDROCODEINE (ACETYLCODONE)
N869|Benzylmorphine|Narcotic Analgesics|BENZYLMORPHINE
N870|Codeine-N-Oxide|Narcotic Analgesics|CODEINE-N-OXIDE
N871|Cyprenorphine|Narcotics  (DEA categories 600, 630 - 660)|CYPRENORPHINE
N872|Desomorphine|Narcotic Analgesics|DESOMORPHINE
N873|Etorphine|Narcotic Analgesics|ETORPHINE
N874|Diprenorphine|Narcotics  (DEA categories 600, 630 - 660)|DIPRENORPHINE
N875|Buprenorphine|Narcotic Analgesics|BUPRENORPHINE
N876|Codeine Methylbromide|Narcotic Analgesics|CODEINE METHYLBROMIDE
N877|Codeine Cough Preparations|Narcotic Analgesics|CODEINE COUGH PREPARATIONS
N878|Codoxime|Narcotic Analgesics|CODOXIME
N879|Nicodicodine|Narcotic Analgesics|NICODICODINE
N880|Norcodeine|Narcotic Analgesics|NORCODEINE
N881|Acetylcodeine|Narcotic Analgesics|ACETYLCODEINE
N882|N-Allyl Norcodeine|Narcotics  (DEA categories 600, 630 - 660)|N-ALLYL NORCODEINE
N883|14-Bromocodeine|Narcotics  (DEA categories 600, 630 - 660)|14-BROMOCODEINE
N884|Cotarnine|Narcotics  (DEA categories 600, 630 - 660)|COTARNINE
N885|Dihydrocodeine|Narcotic Analgesics|DIHYDROCODEINE
N886|Dihydroxycodeinone|Narcotic Analgesics|DIHYDROXYCODEINONE
N887|Oxycodone|Narcotic Analgesics|OXYCODONE
N888|Dihydromorphine|Narcotic Analgesics|DIHYDROMORPHINE
N889|Hydromorphone|Narcotic Analgesics|HYDROMORPHONE
N890|Hydromorphinone Sulfate|Narcotic Analgesics|HYDROMORPHINONE SULFATE
N891|Difenoxin|Narcotics  (DEA categories 600, 630 - 660)|DIFENOXIN
N892|Diphenoxylate|Narcotics  (DEA categories 600, 630 - 660)|DIPHENOXYLATE
N893|Ecgonidine|Narcotics  (DEA categories 600, 630 - 660)|ECGONIDINE
N894|Ecgonine|Narcotics  (DEA categories 600, 630 - 660)|ECGONINE
N895|Ecgonine Benzoylethylester|Narcotics  (DEA categories 600, 630 - 660)|ECGONINE BENZOYLETHYLESTER
N896|Ecgonine Cinnamoylmethylester|Narcotics  (DEA categories 600, 630 - 660)|ECGONINE CINNAMOYLMETHYLESTER
N897|Ecgonine 2,6-Dimethylbenzoylmethylester|Narcotics  (DEA categories 600, 630 - 660)|ECGONINE 2,6-DIMETHYLBENZOYLMETHYLESTER
N898|Ecgonine Methylester|Narcotics  (DEA categories 600, 630 - 660)|ECGONINE METHYLESTER
N899|Ecgonine Phenylacetylmethylester|Narcotics  (DEA categories 600, 630 - 660)|ECGONINE PHENYLACETYLMETHYLESTER
N900|Benzoylecgonine|Narcotics  (DEA categories 600, 630 - 660)|BENZOYLECGONINE
N901|Norecgonine|Narcotics  (DEA categories 600, 630 - 660)|NORECGONINE
N902|Ethylmorphine|Narcotic Analgesics|ETHYLMORPHINE
N903|Hydrocodone|Narcotic Analgesics|HYDROCODONE
N904|Dihydronormorphinone|Narcotics  (DEA categories 600, 630 - 660)|DIHYDRONORMORPHINONE
N905|Morphinone|Narcotic Analgesics|MORPHINONE
N906|Heroin|Heroin (DEA categories 610-613)|HEROIN
N907|Levomethorphan|Narcotic Analgesics|LEVOMETHORPHAN
N908|Levorphanol|Narcotic Analgesics|LEVORPHANOL
N909|Isomethadone|Narcotic Analgesics|ISOMETHADONE
N910|Meperidine|Narcotic Analgesics|MEPERIDINE
N911|Meperidine Intermediate A|Narcotic Analgesics|MEPERIDINE INTERMEDIATE A
N912|Meperidine Intermediate B|Narcotic Analgesics|MEPERIDINE INTERMEDIATE B
N913|Meperidine Intermediate C|Narcotic Analgesics|MEPERIDINE INTERMEDIATE C
N914|Metazocine|Narcotic Analgesics|METAZOCINE
N915|Alpha-L-N-Dimethylmethadol|Narcotics  (DEA categories 600, 630 - 660)|ALPHA-L-N-DIMETHYLMETHADOL
N916|Methadone|Narcotic Analgesics|METHADONE
N917|4-Cyano-2-Dimethylamino-4,4-Diphenylbutane|Narcotic Analgesics|4-CYANO-2-DIMETHYLAMINO-4,4-DIPHENYLBUTANE
N918|Metopon|Narcotic Analgesics|METOPON
N919|Propoxyphene|Narcotic Analgesics|PROPOXYPHENE
N920|Morphine|Narcotic Analgesics|MORPHINE
N921|Hydromorphinol|Narcotic Analgesics|HYDROMORPHINOL
N922|Methyldesorphine|Narcotic Analgesics|METHYLDESORPHINE
N923|Methyldihydromorphine|Narcotic Analgesics|METHYLDIHYDROMORPHINE
N924|Morphine-N-Oxide|Narcotics  (DEA categories 600, 630 - 660)|MORPHINE-N-OXIDE
N925|Myrophine|Narcotic Analgesics|MYROPHINE
N926|Nicocodeine|Narcotic Analgesics|NICOCODEINE
N927|3-Monoacetylmorphine|Narcotics  (DEA categories 600, 630 - 660)|3-MONOACETYLMORPHINE
N928|Nicomorphine|Narcotic Analgesics|NICOMORPHINE
N929|Normorphine|Narcotic Analgesics|NORMORPHINE
N930|Pholcodine|Narcotics  (DEA categories 600, 630 - 660)|PHOLCODINE
N931|Thebacon|Narcotic Analgesics|THEBACON
N932|6-Monoacetylmorphine|Narcotics  (DEA categories 600, 630 - 660)|6-MONOACETYLMORPHINE
N933|Naltrexone|Narcotics  (DEA categories 600, 630 - 660)|NALTREXONE
